GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "45000","South Carolina",5,SAINC6N,1,"...","Compensation of employees (thousands of dollars) 1/","Thousands of dollars",59857019,63618567,67503319,69042675,70762709,73898414,77646533,81744502,86988127,91834324,94383966,90449120,91552904,95568363,98406039,102052584,107255407,113320288,117223995,123823948,129156590
 "45000","South Carolina",5,SAINC6N,5,"..."," Wages and salaries","Thousands of dollars",49200667,52302192,55252238,56519421,57693395,59693464,62832932,65939349,70159090,73797913,75235600,72109546,73323840,75894639,79010444,81454801,85484329,90499335,94319137,99066244,103149794
 "45000","South Carolina",5,SAINC6N,6,"..."," Supplements to wages and salaries","Thousands of dollars",10656352,11316375,12251081,12523254,13069314,14204950,14813601,15805153,16829037,18036411,19148366,18339574,18229064,19673724,19395595,20597783,21771078,22820953,22904858,24757704,26006796
 "45000","South Carolina",5,SAINC6N,7,"...","  Employer contributions for employee pension and insurance funds 2/","Thousands of dollars",6873928,7339301,8028288,8209751,8633154,9557429,9970537,10781199,11351550,12377537,13327098,12715511,12528823,13550887,13138425,14191811,15084321,15806321,15750551,17268502,18280813
 "45000","South Carolina",5,SAINC6N,8,"...","  Employer contributions for government social insurance","Thousands of dollars",3782424,3977074,4222793,4313503,4436160,4647521,4843064,5023954,5477487,5658874,5821268,5624063,5700241,6122837,6257170,6405972,6686757,7014632,7154307,7489202,7725983
 "45000","South Carolina",5,SAINC6N,9,"...","Average compensation per job (dollars) 3/","Dollars",31698,32909,34459,35854,37086,38707,40241,41848,43591,45293,46877,47535,48383,49955,50537,51409,52765,54207,54938,56949,57814
 "45000","South Carolina",5,SAINC6N,81,"111-112"," Farm compensation","Thousands of dollars",137083,122736,132231,170436,162588,135040,175926,153764,159398,183462,171361,169922,168612,145945,217333,178748,167600,202762,167427,145530,155811
 "45000","South Carolina",5,SAINC6N,82,"..."," Nonfarm compensation","Thousands of dollars",59719936,63495831,67371088,68872239,70600121,73763374,77470607,81590738,86828729,91650862,94212605,90279198,91384292,95422418,98188706,101873836,107087807,113117526,117056568,123678418,129000779
 "45000","South Carolina",5,SAINC6N,90,"113-814","  Private nonfarm compensation","Thousands of dollars",47357872,50117012,52938298,54075692,55078989,57409886,60266342,63326549,67395453,70994637,72155726,67607747,68623960,72253945,74594453,77549461,82091566,86789049,90246794,96110792,100542999
 "45000","South Carolina",5,SAINC6N,100,"113-115","   Forestry, fishing, and related activities","Thousands of dollars",203974,205031,222705,231706,225228,232812,258560,247821,271637,270188,262055,261696,270554,278331,285253,290244,321937,335956,339817,360389,376712
 "45000","South Carolina",5,SAINC6N,101,"113","    Forestry and logging","Thousands of dollars",127897,123752,129054,137024,139593,143711,161062,150496,157111,162796,152267,147826,150348,151802,154138,151557,173357,178855,175639,185742,190607
 "45000","South Carolina",5,SAINC6N,102,"114","    Fishing, hunting and trapping","Thousands of dollars",(T),(T),(T),4893,4007,4424,1998,1811,2847,2426,2096,1974,1847,2388,2834,2996,3817,4369,5407,6955,5990
 "45000","South Carolina",5,SAINC6N,103,"115","    Support activities for agriculture and forestry","Thousands of dollars",72124,75241,85063,89789,81628,84677,95500,95514,111679,104966,107692,111896,118359,124141,128281,135691,144763,152732,158771,167692,180115
 "45000","South Carolina",5,SAINC6N,200,"21","   Mining, quarrying, and oil and gas extraction","Thousands of dollars",87739,93365,88211,80295,78081,80579,83793,83569,86629,85426,86611,71968,73810,76578,78661,78259,81769,103927,118538,139807,148051
 "45000","South Carolina",5,SAINC6N,201,"211","    Oil and gas extraction","Thousands of dollars",(T),(T),(T),(D),(D),(D),(D),(D),(D),228,(D),(D),(D),(D),(D),590,(D),733,837,(D),(D)
 "45000","South Carolina",5,SAINC6N,202,"212","    Mining (except oil and gas)","Thousands of dollars",85037,88818,80618,78712,76510,79099,82262,82032,84127,82975,84214,69453,70289,71227,72333,72472,74145,85800,108590,124904,133196
 "45000","South Carolina",5,SAINC6N,203,"213","    Support activities for mining","Thousands of dollars",(T),(T),(T),(D),(D),(D),(D),(D),(D),2223,(D),(D),(D),(D),(D),5197,(D),17394,9111,(D),(D)
 "45000","South Carolina",5,SAINC6N,300,"22","   Utilities","Thousands of dollars",748816,756050,788491,951882,957207,987836,1048503,1040976,1201885,1167708,1288917,1293911,1325575,1380191,1324706,1441971,1509765,1569397,1653769,1683077,1596652
 "45000","South Carolina",5,SAINC6N,400,"23","   Construction","Thousands of dollars",3869915,4199237,4388127,4419022,4434124,4684282,4913612,5249841,5920587,6117035,5630737,4529492,4183044,4109434,4286324,4514024,4875835,5267734,5895953,6685200,6801446
 "45000","South Carolina",5,SAINC6N,401,"236","    Construction of buildings","Thousands of dollars",1216677,1315089,1309114,1365842,1420277,1548516,1632115,1731178,1976865,1967231,1860135,1471062,1335885,1283447,1316856,1376084,1447621,1611556,1766672,1932851,1994965
 "45000","South Carolina",5,SAINC6N,402,"237","    Heavy and civil engineering construction","Thousands of dollars",567540,636528,719798,696743,722029,735673,798946,829442,874949,919627,811138,675759,646487,637718,706033,705419,773085,829691,989508,1327919,1155032
 "45000","South Carolina",5,SAINC6N,403,"238","    Specialty trade contractors","Thousands of dollars",2085698,2247620,2359215,2356437,2291818,2400093,2482551,2689221,3068773,3230177,2959464,2382671,2200672,2188269,2263435,2432521,2655129,2826487,3139773,3424430,3651449
 "45000","South Carolina",5,SAINC6N,500,"31-33","   Manufacturing","Thousands of dollars",13434830,13631623,14327408,14140898,13828734,14042405,13942542,14151327,14392011,14749008,14921166,13336546,13446856,14491073,15026493,15572008,16543974,17322822,17660144,18488409,19435324
 "45000","South Carolina",5,SAINC6N,510,"321,327-339","    Durable goods manufacturing","Thousands of dollars",6138891,6315822,6849704,6895592,6816792,7059084,7353789,7687461,7992432,8383257,8591372,7667659,7697239,8491905,8940186,9332609,10021265,10577782,10856494,11266667,11866028
 "45000","South Carolina",5,SAINC6N,511,"321","     Wood product manufacturing","Thousands of dollars",333460,351440,361724,335814,341614,369186,406770,456399,482811,481305,444426,355224,363852,381985,380923,408272,437564,452245,468900,504925,535537
 "45000","South Carolina",5,SAINC6N,512,"327","     Nonmetallic mineral product manufacturing","Thousands of dollars",413208,418116,456302,484457,473935,460435,459281,517336,549811,565964,551723,427126,417578,437641,430001,442516,422652,460160,476294,535623,563210
 "45000","South Carolina",5,SAINC6N,513,"331","     Primary metal manufacturing","Thousands of dollars",388197,377685,403924,395510,402808,406514,411925,507925,518670,503091,526851,412097,407546,463328,482484,480611,504868,521620,495651,514989,562615
 "45000","South Carolina",5,SAINC6N,514,"332","     Fabricated metal product manufacturing","Thousands of dollars",1155218,1204263,1294933,1279397,1256609,1309056,1367943,1397541,1377658,1441908,1472201,1279292,1329138,1442889,1552631,1604983,1750331,1924938,1982732,1725907,1772664
 "45000","South Carolina",5,SAINC6N,515,"333","     Machinery manufacturing","Thousands of dollars",1173233,1148498,1183340,1133173,1084554,1135992,1156806,1226546,1278769,1355742,1517239,1464623,1421262,1600689,1633594,1642539,1686133,1711622,1730542,1767005,1774147
 "45000","South Carolina",5,SAINC6N,516,"334","     Computer and electronic product manufacturing","Thousands of dollars",362435,390199,430331,430978,414036,410788,405121,407714,440869,449858,479842,432641,435708,455624,451646,468282,503403,546212,506308,598007,613052
 "45000","South Carolina",5,SAINC6N,517,"335","     Electrical equipment, appliance, and component manufacturing","Thousands of dollars",553384,638386,690689,710384,620533,597068,655286,694361,773083,836316,812741,778429,784349,828617,876336,938414,1000220,1037164,1051884,1129758,1124815
 "45000","South Carolina",5,SAINC6N,518,"3361-3363","     Motor vehicles, bodies and trailers, and parts manufacturing","Thousands of dollars",1041636,1027556,1206348,(D),(D),(D),(D),(D),(D),(D),(D),(D),1297924,1457082,1607598,1743362,1967091,2109220,2240406,2500528,2862371
 "45000","South Carolina",5,SAINC6N,519,"3364-3369","     Other transportation equipment manufacturing","Thousands of dollars",238263,244587,269010,(D),(D),(D),(D),(D),(D),(D),(D),(D),688821,870943,965113,1010858,1140146,1161240,1241717,1258651,1295666
 "45000","South Carolina",5,SAINC6N,521,"337","     Furniture and related product manufacturing","Thousands of dollars",177880,182933,192138,175695,167326,151781,145799,141377,147633,155988,147334,110386,92304,93889,93672,99082,119378,134852,139011,157276,161786
 "45000","South Carolina",5,SAINC6N,522,"339","     Miscellaneous manufacturing","Thousands of dollars",301977,332159,360965,383468,373570,406988,404729,398977,401659,433400,459632,462379,458757,459218,466188,493690,489479,518509,523049,573998,600165
