GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "00000","United States", ,SAINC45,73,"...","   Sorghum","Thousands of dollars",596128,670874,618185,812056,1414541,1515862,1298061,1141924,701749,923300,1296728,1499231,957023,880845,1193861,1529531,1560554,1433624,1311563,1523715,1419852,1013962,1189690,1283810,1238604,1094461,1431617,1494210,1540686,942012,834032,872252,896950,923013,800386,817840,693739,775338,1424341,1465000,1421572,1498670,1193223,1418920,1367774,1736064,1739916,1694107,1200296,1191922
 "00000","United States", ,SAINC45,74,"...","   Wheat","Thousands of dollars",1577287,2347655,1991660,3170003,6401296,7344760,7011441,5556759,3872994,5045460,8313242,8750331,8786792,7915577,7773389,8502097,6358203,6225531,5948666,7544104,8043435,6486075,6560707,7173426,7437579,7944469,9214856,9019972,8416273,6896796,5758988,5746813,5359093,5991091,6729821,7170767,7007169,7399425,11509115,14609367,11788716,11160650,13655123,16577835,14128325,12644822,9711201,8917274,8776006,9007403
 "00000","United States", ,SAINC45,75,"...","   Soybeans","Thousands of dollars",3035889,3440057,3334728,4039784,6855373,9354511,6680309,8623549,8484911,11860596,12806946,14209253,11796749,11535695,13485431,11464896,9853053,9748109,10507921,12922003,10213835,10718789,11073581,11478515,12035574,11846616,14643367,14711092,17539553,15271621,12333715,12977032,11905127,13853719,16208523,15701042,16542386,17525644,23407800,26334326,34146625,34664706,33120194,44099711,44471476,40845554,33370801,41920802,38529505,39779405
 "00000","United States", ,SAINC45,76,"...","   Other grains","Thousands of dollars",1058642,1224300,1258353,1462435,2455365,2880653,2605618,2567177,2447896,2884072,3247341,3590736,4079989,2829687,2857250,2816637,2651614,2247948,2594138,2617966,2899009,2902631,2739983,2837750,2879709,3120196,3483652,3958874,3644358,3633910,3313924,2792652,2636515,2568544,3035263,3578123,3420796,3501955,4599845,6404804,6419579,6073354,6145194,6301622,6821010,6732831,6130822,5581756,5520866,5406902
 "00000","United States", ,SAINC45,80,"...","  Hay, silage, etc.","Thousands of dollars",537817,613603,691240,775261,1025566,1279862,1387691,1498511,1429759,1389427,1673850,1917030,2149449,2316585,2481267,2680324,2753980,2643873,3023672,3653259,3878265,3782772,3303748,3636292,4108114,4285308,3902805,4621760,5390380,4605487,4310799,4766913,5407901,5386974,5114330,5697245,5732640,6432599,6974949,7624720,5830272,5447408,6896739,7508364,8195155,8493182,6954911,6179879,6374105,6924641
 "00000","United States", ,SAINC45,100,"...","  Vegetables","Thousands of dollars",2832986,2642558,2815080,3098484,3961967,4873721,4893080,4919617,5258733,5807374,6060757,6665922,7929949,7655892,8073500,8788561,8158978,8375078,9406113,9323459,10820589,10538772,10821522,11249492,13151988,13399967,14358155,13662714,14091961,14371113,14381917,15192407,15010797,16136059,16523512,15937535,16644395,17431105,18418640,16463863,17405377,17025989,17129726,16732475,18613169,18145722,19641621,18425390,19179281,17270990
 "00000","United States", ,SAINC45,110,"...","  Fruits and nuts","Thousands of dollars",2179047,2070621,2305137,2558094,3444532,3440554,3562768,3714069,4603435,5763881,6462233,6557399,6602930,6803791,6055869,6733621,6946379,7251672,8055991,9032090,9151178,9381000,9986399,10089612,10329585,10300646,11017842,11848589,12957989,11982794,12016210,12385418,11904040,12773903,13581953,15209388,17216818,17329471,18651691,18645523,19178580,21612927,24166286,28117673,29904334,31941001,28139983,29452154,30407192,28489389
 "00000","United States", ,SAINC45,111,"...","  Greenhouse, nursery and mushroom products","Thousands of dollars",904355,1038661,1111678,1229248,1438966,1600628,1856363,2259373,2528846,2969111,3308008,3786439,4033133,4432666,4980685,5656857,5898030,6473612,7255500,7821094,8406814,9375422,9626174,10272736,10362472,10816552,11321130,11812052,12879045,13155926,13721152,14273803,14980364,15769309,15978541,17168975,17559594,17517916,17397389,20474466,19932471,19769156,20150096,21317162,21357703,20461188,21186598,21465724,21800325,21816617
 "00000","United States", ,SAINC45,112,"...","  Forest and maple products","Thousands of dollars",232583,228658,229984,313602,477559,528426,433593,556915,647527,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "00000","United States", ,SAINC45,113,"...","  Tobacco","Thousands of dollars",1297364,1387861,1327798,1442144,1569715,2097147,2155022,2309587,2330578,2603928,2270706,2671956,3250271,3340205,2751797,2812570,2698546,1893884,1815568,2068552,2410192,2733496,2881115,2958005,2948542,2655516,2548235,2796016,2873023,2804984,2275052,2315779,1894764,1743429,1602392,1577423,1097080,1156675,1284098,1371513,1465581,1335561,1139738,1347847,1546502,1710504,1588129,1341070,1401993,1267818
 "00000","United States", ,SAINC45,114,"...","  Cotton","Thousands of dollars",1251946,1359669,1590039,1814950,2797367,2856781,2382116,3495178,2958009,3943901,4297246,4416437,3896285,3399190,3993388,4141502,2486027,3458692,4836535,3630135,5662941,6010467,4744778,4930811,5725165,6913177,7089354,6864512,6163484,5745924,4238955,4532701,3618388,3484550,5499518,5676233,6300663,5551954,6527306,5252888,4280532,7464640,7303972,8230448,6515836,7111322,4756099,5496891,7573586,8010602
