GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "39000","Ohio",3,SAINC45,76,"...","   Other grains","Thousands of dollars",338,424,351,455,359,577,521,571,432,383,382,476,5798,287,398,377,351,287,279,445,348,1139,1392,889,798,932,821,498,415,319,279,693,779,667,622,388,193,263,380,686,287,0,0,0,0,0,0,0,0,0
 "39000","Ohio",3,SAINC45,80,"...","  Hay, silage, etc.","Thousands of dollars",11403,13513,13733,15800,24438,22552,31407,38936,38691,47061,44610,42524,57507,55755,57286,55916,46865,46746,59077,87313,98143,97356,71218,90696,89283,86449,61231,79866,122743,103180,82118,102180,112991,112450,146910,98741,104882,92941,90753,117591,84166,79318,91469,115282,133863,131374,107061,119467,117901,115416
 "39000","Ohio",3,SAINC45,100,"...","  Vegetables","Thousands of dollars",74047,63706,72375,69363,74092,93653,102712,107377,98831,99475,94065,108466,103956,109213,123104,123759,123400,124600,133643,109565,147227,143923,169605,133670,157823,149625,129169,143317,149402,140205,132378,144288,189460,198918,204709,198781,245701,306806,235910,168507,195786,133401,146290,134286,180013,163823,159829,161995,160400,143832
 "39000","Ohio",3,SAINC45,110,"...","  Fruits and nuts","Thousands of dollars",16226,14582,17365,13746,17062,23364,23937,24151,18252,25995,24842,30814,23110,28440,24998,23977,27954,25998,32150,31375,29380,29522,36833,36948,26085,29970,33582,35023,23018,25936,26540,33756,32375,30678,39124,43472,45169,51915,55412,51970,48960,42261,39762,21918,38369,26734,30872,27366,37804,35150
 "39000","Ohio",3,SAINC45,111,"...","  Greenhouse, nursery and mushroom products","Thousands of dollars",50285,59661,64553,69911,79978,86696,93978,102530,108762,146477,152913,160197,172110,171620,178035,175954,165698,163712,198679,421331,440680,443043,455694,501949,501326,507855,516556,548235,567100,577203,583608,561750,573612,562747,347699,670870,596785,367410,413935,455832,451440,463836,459802,492289,492757,469713,487083,507018,507311,507690
 "39000","Ohio",3,SAINC45,112,"...","  Forest and maple products","Thousands of dollars",3953,4120,4032,5677,8222,8770,4900,3900,3900,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "39000","Ohio",3,SAINC45,113,"...","  Tobacco","Thousands of dollars",14426,14032,12234,13406,15565,20646,21164,22237,29442,23101,22487,28862,29030,42902,39467,37961,38731,25074,18170,20930,29125,30881,37053,42169,38913,32943,31740,34341,28948,35094,30313,28478,23345,14208,16877,15316,11331,11035,11252,11321,11279,9548,6793,6765,8667,8863,7513,6386,6577,5920
 "39000","Ohio",3,SAINC45,114,"...","  Cotton","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "39000","Ohio",3,SAINC45,115,"...","  Other crops","Thousands of dollars",7814,11820,15083,11337,15479,29675,26053,20571,16181,16127,19615,33764,15745,27330,39633,31714,30488,30908,31668,32536,48202,60162,54877,54198,54863,51435,41015,46457,37904,39020,37109,45204,45399,44785,32201,31788,30860,31337,31944,35177,34838,35795,35484,37991,38027,36249,37589,39127,39150,40639
 "39000","Ohio",3,SAINC45,120,"...","Other income","Thousands of dollars",143318,130549,114058,137208,111060,63836,63538,67466,95976,97185,87441,82157,98219,135688,260218,322532,255047,370168,565317,666450,573601,498633,444594,468425,583113,441926,526365,499936,545011,708351,1080069,940375,961433,649345,709051,645237,936608,751393,555730,835937,915209,645285,1183526,1203841,983296,697332,1258162,1138442,1107875,1212819
 "39000","Ohio",3,SAINC45,130,"..."," Government payments","Thousands of dollars",103424,89613,71191,89578,55838,7419,8822,7297,33102,24305,10602,9403,24089,42398,175888,232204,149692,268972,431877,381851,274003,197006,156708,166122,265374,117041,167351,163109,186431,315578,650237,678288,681817,280927,399798,332847,615414,441640,268733,275223,287541,373153,256687,279818,258297,78137,305915,473842,358470,446206
 "39000","Ohio",3,SAINC45,140,"..."," Imputed and miscellaneous income received 1/","Thousands of dollars",39894,40936,42867,47630,55222,56417,54716,60169,62874,72880,76839,72754,74130,93290,84330,90328,105355,101196,133440,284599,299598,301627,287886,302303,317739,324885,359014,336827,358580,392773,429832,262087,279616,368418,309253,312390,321194,309753,286997,560714,627668,272132,926839,924023,724999,619195,952247,664600,749405,766613
 "39000","Ohio",3,SAINC45,150,"...","Production expenses","Thousands of dollars",1165851,1243753,1301666,1379715,1646081,2022932,2214283,2452052,2505592,2782883,3322121,3640498,3703334,3848956,3787482,3958411,3641728,3504650,3594084,3790621,3954018,4191658,4186002,4203073,4415776,4377635,4468541,4603521,4684851,4831211,4882438,4804918,4865792,4535831,5332598,5496319,5622997,5826395,6981401,7457010,7204008,7145915,7987485,9487641,9701565,9592909,10035363,9793958,9569032,9761186
 "39000","Ohio",3,SAINC45,160,"..."," Feed purchased","Thousands of dollars",162940,179086,172089,172898,249630,297838,299828,320814,289509,283741,333873,345082,354948,392540,446260,414734,368312,396814,391029,480242,528342,567555,552705,576835,567664,615643,574710,584501,574885,510699,550714,530335,529855,471316,642316,670582,628676,717486,942749,925813,869361,897587,897587,1382759,1377250,1227928,1564556,1575574,1323014,1414563
 "39000","Ohio",3,SAINC45,170,"..."," Livestock purchased","Thousands of dollars",153768,156167,156191,169510,179025,159103,183347,203716,210940,232226,280253,234600,234656,244491,237992,229702,241133,245951,285542,248010,266831,313495,316142,287297,328009,253688,251882,281783,267858,258327,261391,312050,323988,269910,342364,450486,470166,522123,538127,579026,447210,503530,493888,473494,517915,526691,563069,418651,605235,457380
