GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "32000","Nevada",8,SAINC45,100,"...","  Vegetables","Thousands of dollars",1636,1819,1468,2698,5991,8939,14025,12229,14597,12783,13340,27323,29230,18085,16899,23704,17826,13303,15426,15407,22842,25805,21396,19221,49558,27816,32820,39438,28919,31235,29157,41115,31884,39828,45536,49611,44938,72751,55021,64759,102604,86864,94769,36340,29506,24294,19581,9171,8977,8100
 "32000","Nevada",8,SAINC45,110,"...","  Fruits and nuts","Thousands of dollars",6,6,6,7,8,9,10,11,12,13,14,15,16,14,15,12,15,9,6,3,14,6,7,77,491,492,498,435,446,456,356,457,462,394,640,745,850,955,1060,0,0,0,0,0,0,0,0,0,0,0
 "32000","Nevada",8,SAINC45,111,"...","  Greenhouse, nursery and mushroom products","Thousands of dollars",636,469,244,220,243,246,238,220,454,486,506,542,755,186,181,185,183,173,181,207,280,1930,2480,3943,6200,7200,11500,13500,15600,16200,16500,17000,13010,10131,10512,10012,11012,11505,12002,24920,24893,26394,30720,36065,36770,37981,37485,35516,36905,36933
 "32000","Nevada",8,SAINC45,112,"...","  Forest and maple products","Thousands of dollars",6,6,6,7,8,9,10,12,12,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "32000","Nevada",8,SAINC45,113,"...","  Tobacco","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "32000","Nevada",8,SAINC45,114,"...","  Cotton","Thousands of dollars",722,475,128,291,758,566,580,708,682,522,575,420,287,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "32000","Nevada",8,SAINC45,115,"...","  Other crops","Thousands of dollars",2819,3108,3509,3708,6699,936,633,5661,6789,9505,8959,9622,274,122,100,78,57,36,29,30,25,890,998,995,1180,1191,1230,1300,1371,2033,1329,1612,1984,2123,5540,6261,6527,7186,4940,10257,10246,10864,12644,14844,15134,15633,15429,14619,15190,15768
 "32000","Nevada",8,SAINC45,120,"...","Other income","Thousands of dollars",4307,4596,3965,5535,5260,3260,4020,5764,7049,9080,7844,7118,9109,10371,10196,10467,10515,9597,10513,15210,15654,15505,16216,26299,22103,18092,17868,15719,14438,19789,19202,18389,22169,33973,26872,18832,30566,27065,32250,31927,44852,35221,52960,45876,64543,106265,101190,72239,39727,64212
 "32000","Nevada",8,SAINC45,130,"..."," Government payments","Thousands of dollars",1884,2080,1461,2619,1690,305,821,1323,2590,3353,1337,1340,3742,4430,4120,4489,3853,3452,3887,6349,6301,5347,5679,11244,7013,4784,4264,2605,2133,2675,2676,3918,5864,11287,11931,6531,11725,8620,10298,13246,11166,9750,10363,12877,9546,43179,36609,21767,9282,14667
 "32000","Nevada",8,SAINC45,140,"..."," Imputed and miscellaneous income received 1/","Thousands of dollars",2423,2516,2504,2916,3570,2955,3199,4441,4459,5727,6507,5778,5367,5941,6076,5978,6662,6145,6626,8861,9353,10158,10537,15055,15090,13308,13604,13114,12305,17114,16526,14471,16305,22686,14941,12301,18841,18445,21952,18681,33686,25471,42597,32999,54997,63086,64581,50472,30445,49545
